STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,13-4-1960,0,0,0,,22.2,7.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,14-4-1960,0,0,0,,20.6,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,15-4-1960,0,0,0,,20,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,16-4-1960,0,0,0,,24.4,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,17-4-1960,0,0,0,,25.6,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,18-4-1960,0,0,0,,21.7,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,19-4-1960,0,0,0,,23.3,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,20-4-1960,0,0,0,,26.1,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,21-4-1960,0,0,0,,22.2,7.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,22-4-1960,1,0,0,,15.6,6.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,23-4-1960,2.8,0,0,,13.9,6.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,24-4-1960,0,0,0,,16.1,6.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,25-4-1960,0,0,0,,20,8.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,26-4-1960,15.7,0,0,,18.3,7.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,27-4-1960,8.1,0,0,,13.9,7.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,28-4-1960,0,0,0,,17.8,5,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,29-4-1960,0,0,0,,24.4,6.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,30-4-1960,0,0,0,,25,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,1-5-1960,0,0,0,,22.8,10,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,2-5-1960,0,0,0,,22.2,7.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,3-5-1960,0,0,0,,17.2,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,4-5-1960,0,0,0,,21.7,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,5-5-1960,0,0,0,,26.7,7.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,6-5-1960,0,0,0,,28.3,10.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,7-5-1960,0,0,0,,27.8,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,8-5-1960,0,0,0,,27.8,11.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,9-5-1960,0,0,0,,29.4,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,10-5-1960,0,0,0,,32.8,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,11-5-1960,0,0,0,,27.8,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,12-5-1960,0,0,0,,23.3,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,13-5-1960,0,0,0,,25,10.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,14-5-1960,0,0,0,,27.2,10,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,15-5-1960,0,0,0,,22.8,10,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,16-5-1960,0,0,0,,25.6,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,17-5-1960,0,0,0,,26.1,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,18-5-1960,0,0,0,,23.3,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,19-5-1960,0,0,0,,28.9,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,20-5-1960,0,0,0,,23.3,10.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,21-5-1960,0,0,0,,20,7.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,22-5-1960,0,0,0,,20,5.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,23-5-1960,9.4,0,0,,13.9,7.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,24-5-1960,1,0,0,,17.2,10,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,25-5-1960,0,0,0,,22.8,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,26-5-1960,0,0,0,,27.2,11.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,27-5-1960,0,0,0,,28.3,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,28-5-1960,0,0,0,,32.2,12.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,29-5-1960,0,0,0,,28.3,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,30-5-1960,0,0,0,,35,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,31-5-1960,0,0,0,,35.6,16.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,1-6-1960,0,0,0,,39.4,20.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,2-6-1960,0,0,0,,41.1,21.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,3-6-1960,0,0,0,,41.7,21.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,4-6-1960,0,0,0,,32.8,15.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,5-6-1960,0,0,0,,29.4,14.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,6-6-1960,0,0,0,,26.7,14.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,7-6-1960,0,0,0,,25.6,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,8-6-1960,0,0,0,,28.9,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,9-6-1960,0,0,0,,32.2,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,10-6-1960,0,0,0,,32.2,12.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,11-6-1960,0,0,0,,37.2,14.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,12-6-1960,0,0,0,,38.3,20,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,13-6-1960,0,0,0,,37.8,17.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,14-6-1960,0,0,0,,37.2,18.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,15-6-1960,0,0,0,,36.1,19.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,16-6-1960,0,0,0,,37.2,16.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,17-6-1960,0,0,0,,29.4,13.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,18-6-1960,0,0,0,,29.4,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,19-6-1960,0,0,0,,31.1,12.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,20-6-1960,0,0,0,,32.2,17.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,21-6-1960,0,0,0,,36.1,17.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,22-6-1960,0,0,0,,37.2,16.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,23-6-1960,0,0,0,,37.8,17.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,24-6-1960,0,0,0,,28.9,13.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,25-6-1960,0,0,0,,27.2,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,26-6-1960,0,0,0,,30,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,27-6-1960,0,0,0,,31.7,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,28-6-1960,0,0,0,,25.6,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,29-6-1960,0,0,0,,29.4,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,30-6-1960,0,0,0,,29.4,12.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,1-7-1960,0,0,0,,32.2,12.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,2-7-1960,0,0,0,,33.9,13.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,3-7-1960,0,0,0,,38.3,17.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,4-7-1960,0,0,0,,33.9,14.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,5-7-1960,0,0,0,,30.6,13.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,6-7-1960,0,0,0,,32.2,13.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,7-7-1960,0,0,0,,33.3,15,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,8-7-1960,0,0,0,,33.3,15,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,9-7-1960,0,0,0,,26.7,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,10-7-1960,0,0,0,,26.7,11.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,11-7-1960,0,0,0,,32.8,11.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,12-7-1960,0,0,0,,30.6,12.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,13-7-1960,0,0,0,,34.4,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,14-7-1960,0,0,0,,34.4,15.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,15-7-1960,0,0,0,,36.7,13.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,16-7-1960,0,0,0,,38.9,17.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,17-7-1960,0,0,0,,40.6,18.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,18-7-1960,0,0,0,,40,16.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,19-7-1960,0,0,0,,41.7,19.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,20-7-1960,0,0,0,,41.1,20.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,21-7-1960,0,0,0,,41.1,21.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,22-7-1960,0,0,0,,36.7,20.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,23-7-1960,0,0,0,,37.8,20.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,24-7-1960,0,0,0,,38.9,18.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,25-7-1960,0,0,0,,36.1,19.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,26-7-1960,0,0,0,,36.7,15.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,27-7-1960,0,0,0,,36.7,17.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,28-7-1960,0,0,0,,31.7,16.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,29-7-1960,0,0,0,,30,14.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,30-7-1960,0,0,0,,29.4,15,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,31-7-1960,0,0,0,,28.3,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,1-8-1960,0,0,0,,32.8,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,2-8-1960,0,0,0,,32.2,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,3-8-1960,0,0,0,,32.8,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,4-8-1960,0,0,0,,35,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,5-8-1960,0,0,0,,36.1,17.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,6-8-1960,0,0,0,,37.8,15.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,7-8-1960,0,0,0,,36.7,15.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,8-8-1960,0,0,0,,31.7,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,9-8-1960,0,0,0,,30.6,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,10-8-1960,0,0,0,,35.6,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,11-8-1960,0,0,0,,37.2,16.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,12-8-1960,0,0,0,,37.8,18.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,13-8-1960,0,0,0,,32.8,14.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,14-8-1960,0,0,0,,29.4,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,15-8-1960,0,0,0,,32.8,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,16-8-1960,0,0,0,,35,20.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,17-8-1960,0,0,0,,38.3,17.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,18-8-1960,0,0,0,,40,18.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,19-8-1960,0,0,0,,39.4,18.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,20-8-1960,0,0,0,,33.9,17.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,21-8-1960,0,0,0,,27.2,13.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,22-8-1960,0,0,0,,26.7,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,23-8-1960,0,0,0,,28.9,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,24-8-1960,0,0,0,,27.8,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,25-8-1960,0,0,0,,32.8,12.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,26-8-1960,0,0,0,,30,14.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,27-8-1960,0,0,0,,29.4,11.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,28-8-1960,0,0,0,,33.3,12.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,29-8-1960,0,0,0,,32.8,12.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,30-8-1960,0,0,0,,31.1,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,31-8-1960,0,0,0,,30.6,11.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,1-9-1960,0,0,0,,28.3,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,2-9-1960,0,0,0,,28.9,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,3-9-1960,0,0,0,,25,12.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,4-9-1960,0,0,0,,27.2,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,5-9-1960,0,0,0,,32.8,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,6-9-1960,0,0,0,,33.3,13.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,7-9-1960,0,0,0,,33.9,13.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,8-9-1960,0,0,0,,36.1,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,9-9-1960,0,0,0,,32.2,19.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,10-9-1960,0,0,0,,37.2,18.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,11-9-1960,0,0,0,,37.8,20,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,12-9-1960,0,0,0,,35,16.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,13-9-1960,0,0,0,,33.3,13.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,14-9-1960,0,0,0,,30.6,10.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,15-9-1960,0,0,0,,25,10.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,16-9-1960,0,0,0,,28.3,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,17-9-1960,0,0,0,,31.1,11.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,18-9-1960,0,0,0,,33.9,12.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,19-9-1960,0,0,0,,31.1,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,20-9-1960,0,0,0,,29.4,11.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,21-9-1960,0,0,0,,30,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,22-9-1960,0,0,0,,32.2,10,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,23-9-1960,0,0,0,,32.2,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,24-9-1960,0,0,0,,34.4,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,25-9-1960,0,0,0,,36.1,14.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,26-9-1960,0,0,0,,35,15.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,27-9-1960,0,0,0,,30.6,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,28-9-1960,0,0,0,,30,10,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,29-9-1960,0,0,0,,25.6,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,30-9-1960,0,0,0,,22.8,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,1-10-1960,0,0,0,,24.4,10.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,2-10-1960,0,0,0,,27.2,11.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,3-10-1960,0,0,0,,26.7,11.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,4-10-1960,0,0,0,,27.8,12.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,5-10-1960,0,0,0,,28.3,13.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,6-10-1960,0,0,0,,24.4,15,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,7-10-1960,0,0,0,,25,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,8-10-1960,0,0,0,,22.8,11.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,9-10-1960,0,0,0,,22.2,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,10-10-1960,0,0,0,,19.4,10,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,11-10-1960,0,0,0,,21.1,8.3,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,12-10-1960,0,0,0,,22.8,7.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,13-10-1960,0,0,0,,23.3,7.2,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,14-10-1960,0,0,0,,26.1,6.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,15-10-1960,0,0,0,,28.3,12.8,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,16-10-1960,0,0,0,,29.4,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,17-10-1960,0,0,0,,28.9,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,18-10-1960,0,0,0,,25,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,19-10-1960,0,0,0,,26.1,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,20-10-1960,0,0,0,,27.8,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,21-10-1960,0,0,0,,28.3,10,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,22-10-1960,0,0,0,,29.4,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,23-10-1960,0,0,0,,20,10,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,24-10-1960,0,0,0,,22.8,10,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,25-10-1960,0,0,0,,22.8,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,26-10-1960,0,0,0,,21.7,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,27-10-1960,0,0,0,,23.3,11.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,28-10-1960,0,0,0,,26.7,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,29-10-1960,0,0,0,,26.1,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,30-10-1960,0,0,0,,27.8,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,31-10-1960,0,0,0,,27.2,10.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,1-11-1960,0,0,0,,27.8,10.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,2-11-1960,0,0,0,,24.4,11.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,3-11-1960,11.9,0,0,,15,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,4-11-1960,0.3,0,0,,20.6,9.4,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,5-11-1960,5.6,0,0,,13.9,6.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,6-11-1960,10.2,0,0,,15.6,10,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,7-11-1960,0,0,0,,18.9,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,8-11-1960,0,0,0,,18.9,5.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,9-11-1960,0,0,0,,19.4,6.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,10-11-1960,0,0,0,,20,6.7,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,11-11-1960,10.4,0,0,,14.4,10.6,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,12-11-1960,13.2,0,0,,15.6,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,13-11-1960,19.8,0,0,,12.2,8.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,14-11-1960,0.3,0,0,,13.3,6.1,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,15-11-1960,0,0,0,,14.4,3.9,
USW00023271,"SACRAMENTO 5 ESE, CA US",38.5552,-121.4183,11.6,16-11-1960,0,0,0,,16.1,3.3,
